Enrichment,Pitch,FuelRad,FuelTemp,ModTemp,ModDens,Keff
4.13,1.85,0.598,302.8,302.0,1.003,1.4882
6.59,1.8,0.803,364.2,303.4,1.002,1.29532
2.95,1.07,0.263,1342.6,552.1,0.765,1.35334
1.26,1.716,0.397,1008.2,350.2,0.98,0.99853
5.43,1.246,0.237,356.6,301.2,1.003,1.47141
7.81,1.142,0.388,1109.2,438.5,0.911,1.46874
8.25,1.417,0.507,1602.5,480.0,0.867,1.43942
2.63,1.278,0.26,359.2,304.2,1.002,1.24733
4.57,1.69,0.41,1148.7,503.9,0.837,1.49398
6.23,1.414,0.461,1645.8,304.3,1.002,1.49678
1.78,1.733,0.673,1227.9,434.1,0.915,1.16662
6.29,1.422,0.339,734.9,408.4,0.938,1.56504
3.06,1.792,0.244,640.9,564.7,0.742,1.1108
2.78,1.772,0.602,1779.2,535.4,0.793,1.31333
2.38,1.654,0.473,359.1,334.8,0.989,1.3451
2.87,1.601,0.608,856.8,323.4,0.994,1.30938
6.23,1.752,0.639,1462.6,308.5,1.0,1.45695
6.54,1.927,0.77,1772.2,343.3,0.984,1.38453
6.82,1.786,0.782,1612.0,377.4,0.962,1.2657
4.44,1.22,0.392,642.7,335.9,0.988,1.46029
3.29,1.022,0.236,1161.9,332.7,0.99,1.37181
3.32,1.002,0.246,1572.2,575.0,0.722,1.37635
1.54,1.383,0.349,1448.0,301.6,1.003,1.12158
6.95,1.139,0.374,1374.8,429.8,0.919,1.47245
1.36,1.567,0.322,894.2,323.3,0.994,0.95657
5.01,1.24,0.273,958.8,348.9,0.981,1.48969
1.6,1.719,0.675,1087.7,502.1,0.84,1.11531
8.15,1.307,0.31,1517.7,412.3,0.935,1.59545
6.84,1.123,0.462,1124.6,311.5,0.999,1.29208
7.16,1.852,0.666,1249.1,371.5,0.966,1.48596
3.75,1.665,0.754,1695.7,401.2,0.944,1.09916
3.89,1.855,0.597,975.3,376.6,0.963,1.45252
5.91,1.022,0.218,742.4,547.2,0.774,1.53486
7.15,1.735,0.202,1224.4,507.8,0.832,1.30398
4.78,1.662,0.693,1743.7,316.2,0.997,1.27888
2.69,1.834,0.326,1749.7,511.5,0.827,1.19571
4.71,1.206,0.307,1590.9,375.5,0.964,1.48434
6.24,1.878,0.48,1471.8,446.6,0.903,1.55898
4.81,1.715,0.385,405.1,338.8,0.987,1.49121
2.03,1.278,0.38,1105.6,563.4,0.745,1.25216
4.91,1.685,0.325,732.4,388.7,0.954,1.44034
8.8,1.219,0.233,876.3,416.1,0.931,1.59816
3.64,1.787,0.333,1151.2,548.7,0.771,1.36074
7.61,1.402,0.418,930.2,378.3,0.962,1.5652
4.42,1.139,0.277,1506.0,429.3,0.919,1.46572
6.56,1.725,0.654,1412.5,342.4,0.985,1.4275
6.46,1.677,0.276,383.5,304.6,1.002,1.43707
3.34,1.358,0.259,689.2,489.9,0.855,1.32928
1.21,1.411,0.281,1066.8,375.4,0.964,0.8888
1.86,1.64,0.424,925.4,551.0,0.767,1.23624
8.31,1.771,0.223,1281.7,572.6,0.727,1.4503
6.23,1.491,0.209,326.4,308.2,1.0,1.33315
4.36,1.855,0.381,505.7,486.3,0.859,1.45012
4.46,1.273,0.341,598.2,364.5,0.971,1.49525
1.24,1.287,0.55,1264.4,306.7,1.001,0.96137
5.13,1.985,0.253,1683.7,327.2,0.993,1.15157
5.14,1.698,0.605,1190.4,506.8,0.834,1.41113
2.2,1.667,0.293,492.3,314.7,0.998,1.06199
2.85,1.881,0.338,1151.9,582.4,0.705,1.26962
4.86,1.12,0.392,711.0,381.8,0.959,1.41269
6.1,1.608,0.722,1402.4,419.3,0.928,1.18937
2.91,1.446,0.402,1694.6,359.9,0.974,1.37003
6.27,1.403,0.234,1132.4,452.1,0.897,1.46511
3.12,1.735,0.71,1481.7,423.4,0.925,1.22851
3.86,1.4,0.201,1098.8,439.4,0.91,1.18658
6.8,1.521,0.362,808.6,567.6,0.737,1.57568
5.88,1.6,0.363,433.4,354.6,0.977,1.54662
1.98,1.268,0.553,605.3,430.5,0.918,1.02889
5.36,1.19,0.224,1475.2,429.6,0.919,1.46028
1.59,1.331,0.568,372.5,340.0,0.986,1.06076
8.92,1.005,0.324,1300.0,396.1,0.948,1.50069
8.05,1.907,0.728,861.2,346.0,0.983,1.47108
2.97,1.039,0.288,1724.0,374.9,0.964,1.35666
3.42,1.557,0.708,721.2,505.9,0.835,1.06183
1.12,1.435,0.603,585.6,364.7,0.971,0.98801
6.8,1.4,0.591,1420.0,440.4,0.909,1.26544
1.24,1.14,0.248,990.6,503.9,0.837,0.98428
6.18,1.656,0.215,489.1,375.6,0.963,1.27947
3.32,1.926,0.753,445.3,403.9,0.942,1.34001
4.49,1.221,0.526,896.1,537.6,0.789,1.12683
6.09,1.264,0.399,1254.5,547.5,0.773,1.45824
6.13,1.859,0.338,1393.6,432.7,0.916,1.47849
4.83,1.829,0.203,762.4,495.7,0.848,1.09446
7.52,1.483,0.667,1484.7,306.1,1.001,1.22423
5.62,1.757,0.409,1051.1,457.8,0.891,1.53602
7.0,1.612,0.438,1774.1,425.1,0.923,1.56394
1.09,1.84,0.73,650.1,566.2,0.74,0.99986
1.91,1.514,0.264,586.0,424.8,0.924,1.01774
6.69,1.441,0.398,1534.2,492.5,0.852,1.54389
6.3,1.46,0.453,1212.0,557.8,0.755,1.48363
5.21,1.334,0.593,1770.0,421.4,0.927,1.13371
6.38,1.622,0.23,1310.9,417.3,0.93,1.36103
7.12,1.623,0.605,615.5,484.0,0.862,1.43726
4.49,1.81,0.336,374.3,315.0,0.998,1.38088
8.51,1.613,0.222,1074.5,555.2,0.76,1.49879
6.64,1.763,0.239,1360.4,355.4,0.977,1.3196
6.63,1.367,0.508,1636.3,589.0,0.689,1.32072
1.3,1.513,0.323,1672.6,428.9,0.92,0.96926
8.72,1.94,0.726,1538.9,541.2,0.784,1.42698
4.89,1.601,0.707,958.2,313.1,0.999,1.21576
6.73,1.768,0.517,1437.9,331.3,0.991,1.55991
1.72,1.024,0.201,687.0,592.6,0.68,1.1129
7.92,1.014,0.396,503.7,384.6,0.957,1.36906
2.45,1.09,0.432,951.2,569.8,0.732,1.10022
8.67,1.537,0.215,950.6,366.4,0.97,1.44815
7.84,1.533,0.283,893.3,578.5,0.714,1.5879
3.48,1.943,0.224,1064.9,545.5,0.777,1.01077
8.07,1.646,0.386,1480.9,519.7,0.816,1.59908
6.79,1.824,0.47,396.5,349.7,0.98,1.59283
2.98,1.458,0.413,441.9,359.3,0.974,1.40498
4.74,1.875,0.281,323.6,305.1,1.002,1.25801
7.61,1.611,0.356,934.8,587.0,0.694,1.59537
4.5,1.584,0.268,1133.7,457.5,0.892,1.35795
7.23,1.538,0.317,1434.0,322.6,0.995,1.55388
8.46,1.29,0.255,372.6,368.0,0.969,1.60274
3.7,1.283,0.448,1576.3,582.8,0.704,1.29237
1.65,1.336,0.225,443.2,315.3,0.998,0.90691
2.67,1.017,0.316,1650.0,316.4,0.997,1.31905
5.31,1.59,0.435,1537.6,487.7,0.858,1.51408
1.82,1.26,0.457,887.1,597.0,0.668,1.12707
5.04,1.162,0.387,647.6,457.4,0.892,1.44075
3.93,1.83,0.572,877.6,548.5,0.772,1.43715
6.71,1.802,0.701,529.4,441.0,0.908,1.42373
5.68,1.546,0.494,874.5,406.8,0.939,1.50686
6.68,1.56,0.689,1060.9,547.0,0.774,1.19154
8.43,1.754,0.662,1003.0,455.4,0.894,1.44896
3.49,1.734,0.537,306.4,305.1,1.002,1.45567
1.45,1.089,0.25,555.0,307.2,1.001,1.06313
7.7,1.862,0.563,956.3,503.3,0.838,1.56243
5.36,1.129,0.267,930.6,589.5,0.688,1.50923
6.35,1.277,0.26,1760.7,443.0,0.906,1.52815
1.27,1.19,0.351,1717.5,419.4,0.928,1.08695
7.15,1.556,0.238,694.9,376.5,0.963,1.44269
7.0,1.603,0.338,1485.1,505.2,0.836,1.56732
7.93,1.419,0.498,1509.9,587.5,0.693,1.40058
6.56,1.279,0.299,1074.4,454.9,0.894,1.5624
5.36,1.149,0.394,724.6,512.6,0.826,1.41059
6.67,1.122,0.467,691.7,309.8,1.0,1.29268
6.79,1.528,0.667,1047.6,469.0,0.879,1.23776
5.67,1.727,0.569,606.6,523.2,0.811,1.4861
3.97,1.706,0.471,1769.0,520.0,0.816,1.44995
1.91,1.704,0.444,684.4,314.1,0.998,1.23436
1.65,1.897,0.843,631.2,460.1,0.889,1.02293
7.25,1.756,0.762,675.0,450.5,0.899,1.29812
8.91,1.042,0.359,438.9,436.3,0.913,1.48755
6.41,1.755,0.236,1288.4,600.0,0.659,1.42869
4.3,1.429,0.245,486.4,340.8,0.986,1.33264
5.57,1.24,0.444,1408.2,389.6,0.953,1.40444
7.39,1.576,0.64,1419.5,536.2,0.791,1.30658
5.23,1.634,0.625,1350.1,404.4,0.941,1.37628
8.08,1.858,0.326,950.8,312.8,0.999,1.51826
4.72,1.967,0.702,745.5,310.3,1.0,1.46123
8.38,1.937,0.634,1111.5,393.8,0.95,1.55791
3.8,1.777,0.556,1454.8,498.4,0.844,1.42765
2.96,1.978,0.436,1066.7,383.4,0.958,1.32028
4.88,1.868,0.606,935.3,557.0,0.757,1.45667
2.31,1.611,0.644,1079.9,451.7,0.898,1.19084
6.24,1.798,0.682,1756.6,441.6,0.908,1.39898
5.84,1.333,0.288,808.7,598.0,0.665,1.54059
5.44,1.546,0.407,922.3,491.6,0.853,1.53301
4.15,1.148,0.36,756.9,443.4,0.906,1.4347
1.55,1.784,0.483,1163.7,510.4,0.829,1.17284
3.94,1.543,0.291,1044.7,433.7,0.915,1.36338
8.58,1.602,0.453,1167.7,449.1,0.9,1.5904
7.25,1.763,0.495,637.0,433.1,0.916,1.5894
7.8,1.662,0.605,1464.0,335.5,0.988,1.47406
6.96,1.497,0.224,625.7,331.0,0.991,1.41411
7.29,1.872,0.773,1306.1,501.7,0.84,1.32865
6.62,1.319,0.332,795.0,432.2,0.917,1.57099
4.05,1.771,0.296,1019.7,547.3,0.774,1.34577
6.91,1.728,0.391,1217.4,552.6,0.765,1.57772
3.71,1.424,0.485,1372.5,535.3,0.793,1.35546
8.73,1.22,0.533,840.3,482.9,0.863,1.24256
6.65,1.54,0.323,365.5,365.5,0.97,1.55961
1.16,1.476,0.384,307.5,305.2,1.002,1.03711
2.09,1.541,0.344,1233.5,434.1,0.915,1.20416
2.51,1.018,0.389,1050.4,453.8,0.895,1.18317
7.93,1.942,0.885,890.4,391.2,0.952,1.26625
2.06,1.969,0.238,925.2,515.3,0.822,0.79005
6.18,1.863,0.487,1112.3,343.6,0.984,1.56141
2.63,1.603,0.263,1599.4,380.0,0.96,1.09232
4.14,1.787,0.218,326.3,308.4,1.0,1.04138
7.03,1.103,0.235,786.9,505.8,0.835,1.57258
3.37,1.144,0.417,505.1,434.2,0.915,1.32632
3.42,1.702,0.461,476.8,405.3,0.941,1.44295
7.32,1.491,0.532,1796.4,438.9,0.91,1.44349
1.18,1.747,0.636,920.3,575.2,0.721,1.05671
1.82,1.351,0.399,496.0,439.5,0.91,1.24907
3.34,1.087,0.242,1265.3,385.4,0.956,1.36834
3.21,1.601,0.315,1092.6,385.8,0.956,1.29877
7.02,1.521,0.642,1123.1,357.3,0.976,1.31039
4.65,1.665,0.439,1394.3,458.4,0.891,1.49598
6.38,1.509,0.494,1561.0,314.9,0.998,1.50507
8.46,1.987,0.467,1525.8,492.9,0.851,1.61073
7.29,1.334,0.201,1617.4,566.5,0.739,1.49917
6.87,1.155,0.493,1062.4,536.8,0.791,1.19432
3.91,1.345,0.268,1294.7,483.6,0.862,1.39375
8.25,1.486,0.505,1653.3,429.9,0.919,1.49417
2.63,1.07,0.204,1496.5,528.6,0.803,1.23438
7.97,1.812,0.376,1236.6,436.4,0.913,1.58727
8.97,1.687,0.694,585.4,451.1,0.898,1.38761
3.38,1.292,0.526,1631.5,529.0,0.802,1.15649
5.89,1.433,0.203,384.8,311.4,0.999,1.32393
8.17,1.113,0.445,1390.0,578.9,0.713,1.25806
7.06,1.168,0.449,544.2,524.5,0.809,1.35135
1.69,1.435,0.516,1288.7,391.2,0.952,1.18291
3.2,1.6,0.497,1273.0,310.3,1.0,1.40578
7.24,1.809,0.612,1226.4,408.8,0.938,1.51554
2.98,1.809,0.701,829.1,361.8,0.973,1.31226
8.27,1.207,0.484,1793.4,590.8,0.685,1.25127
2.56,1.595,0.335,1735.7,310.7,1.0,1.23038
7.37,1.992,0.287,1354.1,355.4,0.977,1.38417
8.72,1.118,0.401,1632.1,341.1,0.985,1.44079
4.82,1.59,0.449,1258.1,384.0,0.957,1.50311
8.71,1.459,0.263,473.1,328.4,0.992,1.57144
1.12,1.224,0.472,524.0,397.2,0.947,1.0342
2.2,1.734,0.454,335.2,311.2,0.999,1.29544
3.95,1.809,0.347,1049.6,383.5,0.958,1.35628
6.69,1.929,0.839,1001.2,408.6,0.938,1.29491
3.39,1.953,0.233,1689.2,323.2,0.994,0.92066
1.39,1.23,0.457,534.0,402.2,0.943,1.11886
7.34,1.794,0.256,1593.4,400.9,0.944,1.39813
1.48,1.736,0.541,451.6,333.2,0.99,1.19395
1.48,1.117,0.301,1442.9,413.1,0.934,1.12871
1.6,1.905,0.272,1768.5,543.3,0.78,0.82403
5.9,1.132,0.387,1724.9,477.0,0.87,1.40438
5.49,1.461,0.315,675.0,340.4,0.986,1.51279
7.17,1.698,0.355,1413.1,366.6,0.97,1.55758
7.21,1.955,0.756,406.3,397.1,0.947,1.46276
8.32,1.149,0.265,1425.1,444.8,0.904,1.59509
6.3,1.787,0.251,1389.3,351.6,0.979,1.32259
3.11,1.932,0.387,1332.5,384.8,0.957,1.28792
3.24,1.12,0.246,869.4,339.1,0.986,1.35465
7.54,1.822,0.322,436.1,417.7,0.93,1.53133
6.08,1.336,0.353,969.9,567.7,0.737,1.52982
3.72,1.106,0.479,563.7,331.8,0.99,1.1469
4.74,1.783,0.776,1301.7,437.4,0.912,1.21517
7.66,1.916,0.35,1702.5,453.0,0.896,1.53914
7.58,1.927,0.502,1546.3,392.8,0.951,1.59135
4.56,1.967,0.552,1149.5,551.1,0.767,1.49102
2.18,1.004,0.316,731.2,514.2,0.824,1.2609
5.79,1.986,0.549,759.9,470.4,0.878,1.55365
5.19,1.2,0.389,1709.1,336.5,0.988,1.45198
1.21,1.119,0.265,1227.1,439.6,0.91,1.00038
2.49,1.742,0.563,1398.8,316.1,0.997,1.33814
3.26,1.895,0.675,768.9,418.5,0.929,1.38156
2.71,1.697,0.777,1250.0,415.6,0.932,1.03382
4.78,1.664,0.314,1715.0,401.5,0.944,1.41341
3.13,1.127,0.34,965.9,507.1,0.833,1.36913
3.13,1.307,0.252,1105.1,346.4,0.982,1.27673
1.77,1.629,0.496,1140.4,326.6,0.993,1.23683
3.67,1.098,0.345,1177.1,388.8,0.954,1.40122
3.21,1.449,0.346,544.7,321.8,0.995,1.38906
5.96,1.788,0.268,1665.1,515.0,0.822,1.39957
8.18,1.779,0.814,1579.1,541.2,0.784,1.19126
8.68,1.555,0.258,1584.9,582.1,0.706,1.57964
6.79,1.761,0.723,1077.6,515.5,0.822,1.31901
2.84,1.577,0.239,1642.9,388.1,0.954,1.06948
5.37,1.13,0.434,1042.1,351.8,0.979,1.34317
2.99,1.996,0.38,749.6,395.9,0.948,1.24988
3.49,1.48,0.586,1269.6,310.7,1.0,1.2882
7.36,1.621,0.446,1617.1,392.3,0.951,1.57423
7.4,1.977,0.546,1663.7,460.1,0.889,1.57807
2.64,1.506,0.276,1018.2,429.4,0.919,1.19102
2.97,1.873,0.518,589.6,427.3,0.921,1.4045
5.52,1.875,0.447,1154.9,353.8,0.978,1.52697
6.45,1.729,0.75,981.7,577.1,0.717,1.21045
8.18,1.389,0.369,1393.3,300.0,1.003,1.59417
1.5,1.236,0.317,1054.7,313.8,0.998,1.12322
3.58,1.938,0.354,1393.2,590.4,0.686,1.36433
5.36,1.258,0.247,1752.1,545.7,0.776,1.48805
7.46,1.714,0.779,1043.4,514.0,0.824,1.20116
7.2,1.947,0.545,1626.0,384.1,0.957,1.57617
6.18,1.94,0.538,1295.4,388.9,0.954,1.55725
8.32,1.204,0.33,1198.1,546.5,0.775,1.5554
6.07,1.533,0.273,455.9,363.1,0.972,1.47107
6.44,1.55,0.403,782.3,595.7,0.672,1.54826
2.44,1.056,0.434,1134.6,442.6,0.907,1.09843
3.53,1.663,0.443,379.4,308.7,1.0,1.44915
6.77,1.594,0.204,545.7,520.5,0.815,1.36643
5.51,1.706,0.406,714.2,575.1,0.721,1.54235
6.28,1.828,0.789,891.4,336.9,0.988,1.30653
4.28,1.129,0.35,722.7,357.3,0.976,1.45582
5.84,1.828,0.606,1205.2,485.9,0.86,1.48582
1.28,1.264,0.492,1563.2,425.5,0.923,1.03315
5.18,1.657,0.673,1148.2,408.9,0.938,1.32043
1.22,1.122,0.27,529.1,408.0,0.938,1.01921
2.28,1.437,0.405,839.8,346.0,0.983,1.31274
2.37,1.286,0.256,371.1,340.6,0.986,1.19402
8.19,1.215,0.43,1489.7,375.5,0.964,1.45512
6.34,1.76,0.221,384.0,337.9,0.987,1.24986
1.31,1.476,0.444,1236.5,433.3,0.916,1.11937
6.48,1.054,0.405,1366.7,310.7,1.0,1.34636
3.05,1.473,0.61,828.2,445.1,0.904,1.19939
1.13,1.299,0.4,427.9,394.8,0.949,1.08055
5.25,1.303,0.356,1578.2,554.7,0.761,1.48617
2.84,1.323,0.428,986.3,577.6,0.716,1.31316
5.24,1.809,0.291,366.8,357.0,0.976,1.35717
7.55,1.265,0.312,901.6,325.2,0.993,1.59282
4.41,1.366,0.532,1433.1,497.7,0.845,1.27906
3.26,1.075,0.411,1731.1,573.6,0.725,1.16319
7.79,1.919,0.824,1234.9,495.6,0.848,1.29929
4.14,1.907,0.722,405.8,360.2,0.974,1.40965
1.35,1.915,0.346,1757.7,565.9,0.74,0.93177
7.15,1.483,0.496,694.2,431.0,0.918,1.51368
3.07,1.597,0.389,327.9,311.0,0.999,1.38536
2.88,1.787,0.65,682.9,406.9,0.939,1.34506
8.57,1.416,0.203,960.3,395.0,0.949,1.46993
5.83,1.054,0.282,1519.9,416.1,0.931,1.51544
6.97,1.991,0.697,421.2,316.4,0.997,1.53611
8.38,1.933,0.327,1379.0,592.9,0.679,1.58197
2.03,1.394,0.485,1357.6,364.3,0.971,1.24604
8.01,1.701,0.384,741.1,450.1,0.899,1.60905
3.92,1.858,0.619,1462.0,316.1,0.997,1.43821
2.31,1.965,0.436,410.7,342.2,0.985,1.23623
1.7,1.441,0.527,1139.4,440.6,0.909,1.17248
6.03,1.611,0.716,583.7,438.9,0.91,1.23089
1.63,1.637,0.588,604.0,557.4,0.756,1.16954
1.58,1.574,0.577,438.7,337.1,0.988,1.1968
4.76,1.675,0.641,532.8,460.3,0.889,1.38001
3.53,1.985,0.606,1570.0,357.5,0.976,1.43415
6.07,1.783,0.735,1576.9,555.1,0.76,1.26571
3.7,1.979,0.38,1495.5,562.8,0.746,1.38011
4.29,1.11,0.324,1066.3,470.8,0.877,1.4476
4.21,1.166,0.351,411.3,305.2,1.002,1.47632
8.77,1.729,0.751,1309.8,564.2,0.743,1.25805
2.79,1.166,0.27,1657.9,585.6,0.698,1.33042
3.1,1.157,0.365,1084.0,542.5,0.781,1.34099
3.36,1.016,0.256,1224.0,542.7,0.781,1.39083
3.79,1.666,0.527,313.5,301.5,1.003,1.46924
7.06,1.169,0.434,1540.4,599.9,0.66,1.2983
7.24,1.291,0.446,721.7,531.0,0.799,1.44892
3.05,1.784,0.603,310.7,306.3,1.001,1.41065
2.37,1.119,0.223,1711.0,557.0,0.757,1.22135
6.14,1.121,0.263,824.1,361.9,0.973,1.55062
6.99,1.033,0.251,1720.8,490.7,0.854,1.54825
1.45,1.34,0.267,992.2,512.5,0.826,1.00706
3.22,1.048,0.328,1677.6,592.1,0.682,1.30203
5.24,1.289,0.326,975.1,410.2,0.936,1.52131
4.28,1.92,0.503,1023.9,523.6,0.81,1.48737
4.47,1.778,0.672,1377.8,392.1,0.951,1.37722
7.31,1.183,0.397,1652.8,551.6,0.766,1.42104
7.06,1.878,0.227,606.1,472.7,0.875,1.30534
2.63,1.632,0.659,540.0,390.8,0.952,1.24423
2.01,1.205,0.273,792.6,359.6,0.974,1.19291
3.67,1.094,0.255,828.9,338.4,0.987,1.41631
2.69,1.011,0.225,1209.4,418.9,0.929,1.29431
3.49,1.194,0.476,430.7,346.9,0.982,1.27736
1.39,1.405,0.501,1766.4,581.1,0.708,1.0693
6.27,1.011,0.342,1337.9,590.3,0.686,1.35722
4.36,1.291,0.504,1320.1,392.4,0.951,1.30052
2.31,1.448,0.231,373.0,348.7,0.981,1.02237
1.94,1.96,0.221,1424.0,499.6,0.843,0.69591
1.35,1.205,0.433,1463.4,579.2,0.713,1.04717
5.33,1.731,0.709,612.3,550.9,0.767,1.28676
4.49,1.168,0.277,540.0,371.1,0.967,1.48514
3.46,1.721,0.544,1538.1,597.0,0.668,1.36519
8.55,1.774,0.691,1037.0,321.7,0.995,1.4491
1.04,1.874,0.743,484.7,403.4,0.942,1.03862
6.43,1.835,0.412,892.7,458.0,0.891,1.56315
8.52,1.674,0.474,1471.1,348.4,0.981,1.59438
1.51,1.814,0.343,369.9,343.4,0.984,0.9501
1.17,1.349,0.486,967.1,484.1,0.862,1.05913
6.02,1.287,0.444,771.5,441.2,0.908,1.4544
8.7,1.526,0.672,478.0,353.0,0.978,1.31644
4.04,1.399,0.335,1729.0,333.9,0.989,1.43965
7.47,1.533,0.688,1630.7,549.0,0.771,1.17033
1.05,1.027,0.328,902.9,556.4,0.758,1.01548
8.24,1.743,0.762,978.7,529.8,0.801,1.26798
7.0,1.152,0.452,1242.9,365.6,0.97,1.34401
5.84,1.969,0.718,516.8,462.2,0.887,1.4635
8.16,1.954,0.867,358.4,343.3,0.984,1.34207
2.23,1.665,0.344,1566.6,348.8,0.981,1.17058
2.69,1.583,0.307,1536.9,420.1,0.928,1.22388
7.19,1.926,0.358,1576.7,389.2,0.953,1.51793
7.13,1.755,0.319,468.3,357.8,0.975,1.51897
7.48,1.576,0.574,770.2,477.7,0.869,1.45425
6.85,1.53,0.516,1025.2,490.8,0.854,1.48195
4.01,1.493,0.364,1058.4,597.0,0.668,1.45607
8.77,1.008,0.364,304.5,302.5,1.002,1.47529
4.15,1.966,0.333,1480.2,336.1,0.988,1.282
1.06,1.152,0.272,1512.1,460.6,0.888,0.9421
7.54,1.92,0.235,963.0,583.7,0.702,1.41036
3.74,1.758,0.403,1455.5,495.7,0.848,1.42555
3.74,1.646,0.458,1124.2,354.2,0.978,1.45157
2.26,1.503,0.208,547.7,510.0,0.829,0.95149
7.85,1.41,0.31,933.1,589.6,0.688,1.59523
4.92,1.341,0.568,1768.8,377.8,0.962,1.21341
6.38,1.979,0.483,1171.4,331.6,0.99,1.55975
4.45,1.107,0.348,1131.4,303.2,1.002,1.44781
4.93,1.381,0.583,1190.4,422.8,0.925,1.22836
8.7,1.852,0.335,1796.8,301.0,1.003,1.54017
2.84,1.77,0.722,1788.2,591.6,0.683,1.12693
4.2,1.364,0.575,637.0,532.3,0.797,1.18595
8.27,1.908,0.573,676.2,586.1,0.697,1.55447
5.29,1.268,0.398,1201.5,454.5,0.895,1.46967
6.38,1.227,0.536,1658.5,418.1,0.93,1.1809
7.56,1.724,0.775,1590.1,327.3,0.992,1.24712
2.68,1.366,0.368,1556.2,543.5,0.78,1.33925
3.15,1.688,0.251,1363.8,549.6,0.77,1.17073
1.54,1.557,0.401,755.4,385.7,0.956,1.1464
4.07,1.914,0.214,1336.6,365.8,0.97,0.9595
3.71,1.077,0.297,988.7,330.1,0.991,1.43443
7.29,1.85,0.24,736.9,551.5,0.766,1.41114
3.89,1.443,0.465,1369.2,402.1,0.943,1.42257
4.94,1.898,0.538,1004.0,493.5,0.851,1.51389
4.77,1.41,0.626,501.6,495.7,0.848,1.1572
2.13,1.114,0.315,1646.4,434.9,0.914,1.26139
4.74,1.038,0.287,1649.7,557.5,0.756,1.44208
2.73,1.26,0.476,1128.7,312.1,0.999,1.26712
3.87,1.783,0.717,770.4,532.9,0.797,1.26899
4.84,1.143,0.441,854.9,548.7,0.771,1.26915
1.6,1.442,0.508,1581.2,546.9,0.774,1.13713
7.48,1.138,0.437,1253.7,357.3,0.976,1.37417
6.46,1.347,0.422,1712.0,332.8,0.99,1.51057
8.49,1.848,0.704,744.0,371.2,0.967,1.47569
2.81,1.382,0.209,967.7,517.1,0.82,1.12102
5.04,1.127,0.417,1344.8,390.1,0.953,1.35179
2.96,1.572,0.683,1156.7,514.2,0.824,1.09634
7.15,1.897,0.722,633.9,512.1,0.826,1.4283
3.36,1.448,0.486,1319.1,316.2,0.997,1.3875
6.35,1.203,0.292,437.2,310.0,1.0,1.57072
2.37,1.807,0.617,496.9,376.6,0.963,1.33559
8.03,1.931,0.227,1606.7,354.3,0.978,1.2735
4.17,1.233,0.39,1102.4,302.1,1.003,1.44409
7.52,1.312,0.583,1523.8,368.3,0.969,1.21057
5.83,1.717,0.389,734.9,301.5,1.003,1.53353
2.71,1.992,0.796,1565.9,420.2,0.928,1.24636
2.76,1.115,0.274,1490.0,555.2,0.76,1.33328
4.99,1.817,0.714,568.3,512.9,0.825,1.35147
2.09,1.21,0.484,880.4,315.1,0.998,1.16146
7.23,1.373,0.589,543.9,315.3,0.998,1.30705
3.18,1.295,0.339,346.9,340.8,0.986,1.41419
6.45,1.128,0.441,755.8,498.0,0.845,1.31779
2.99,1.16,0.378,663.4,411.8,0.935,1.36223
3.07,1.724,0.546,816.5,462.4,0.886,1.39565
6.17,1.934,0.893,906.8,468.2,0.88,1.18217
5.92,1.01,0.236,660.1,402.0,0.943,1.54352
2.1,1.716,0.34,1589.5,302.8,1.002,1.11249
8.34,1.885,0.406,602.1,480.0,0.867,1.61429
8.17,1.37,0.349,918.3,431.1,0.918,1.60348
1.47,1.856,0.545,692.3,522.1,0.813,1.17985
3.99,1.304,0.495,1634.3,581.4,0.708,1.23156
7.14,1.265,0.258,471.8,375.7,0.963,1.57124
6.77,1.163,0.383,1405.3,305.9,1.001,1.48706
4.34,1.571,0.454,586.5,479.6,0.867,1.48838
1.69,1.23,0.512,1150.4,590.2,0.686,0.96064
4.6,1.436,0.231,483.1,405.3,0.941,1.33231
8.61,1.649,0.412,1113.3,456.0,0.893,1.61446
8.14,1.868,0.769,1102.8,401.7,0.943,1.37971
6.75,1.575,0.296,301.2,300.7,1.003,1.52001
2.38,1.965,0.384,1782.1,496.3,0.847,1.19314
3.05,1.748,0.658,832.9,580.2,0.71,1.26198
1.39,1.046,0.382,734.1,597.8,0.666,1.03465
3.47,1.979,0.855,300.2,300.0,1.003,1.26631
1.35,1.057,0.205,1637.1,519.0,0.817,0.95248
5.41,1.468,0.252,1031.3,500.4,0.842,1.44405
7.2,1.229,0.441,1525.4,368.8,0.968,1.43376
5.56,1.677,0.632,1273.3,431.5,0.917,1.39599
7.07,1.265,0.48,862.0,579.2,0.713,1.33053
8.68,1.317,0.383,340.4,304.7,1.002,1.60848
3.25,1.829,0.656,777.8,471.7,0.876,1.36324
6.05,1.744,0.61,337.9,327.4,0.992,1.51179
6.34,1.142,0.472,1301.6,416.6,0.931,1.25414
7.87,1.01,0.231,1439.8,531.1,0.799,1.57261
6.9,1.517,0.206,921.2,377.2,0.962,1.35507
1.13,1.77,0.51,1263.1,437.6,0.912,1.05868
5.72,1.999,0.872,788.8,392.2,0.951,1.28681
8.22,1.638,0.628,1101.3,512.0,0.827,1.40299
7.79,1.282,0.432,333.4,308.4,1.0,1.53677
5.33,1.465,0.602,678.7,305.4,1.001,1.32706
6.35,1.643,0.296,1184.7,316.7,0.997,1.47114
