Enrichment,Pitch,FuelRad,FuelTemp,ModTemp,ModDens,Keff,Std_dev
4.43,1.186,0.478,513.7,359.1,0.975,1.29217,0.00043
1.56,1.011,0.417,1125.8,487.8,0.857,0.97725,0.00044
3.62,1.972,0.641,1442.0,592.5,0.68,1.37826,0.0004
6.06,1.515,0.245,321.9,312.7,0.999,1.4159,0.00038
2.22,1.385,0.408,1724.4,303.7,1.002,1.29114,0.00038
2.16,1.439,0.216,327.3,308.0,1.001,0.93709,0.00035
6.86,1.825,0.644,536.1,346.8,0.982,1.51631,0.00039
3.2,1.322,0.514,511.2,481.8,0.865,1.26673,0.00042
7.81,1.391,0.61,874.5,450.1,0.899,1.24956,0.00039
1.15,1.575,0.493,1726.9,469.8,0.878,1.06852,0.00038
7.11,1.431,0.424,1464.1,356.6,0.976,1.55055,0.00036
7.84,1.975,0.802,1485.4,314.4,0.998,1.40239,0.00041
4.03,1.941,0.751,810.4,587.5,0.693,1.28939,0.00041
8.46,1.987,0.467,1525.8,492.9,0.851,1.61073,0.00037
8.61,1.627,0.397,825.3,428.9,0.92,1.62078,0.00041
2.32,1.461,0.627,390.7,347.5,0.982,1.14579,0.00039
1.82,1.244,0.355,1463.5,505.8,0.835,1.2163,0.00042
3.74,1.209,0.487,512.7,449.4,0.9,1.24834,0.00046
6.48,1.059,0.221,1400.7,326.9,0.993,1.53336,0.00037
2.38,1.656,0.391,370.1,342.0,0.985,1.28494,0.00037
7.35,1.066,0.31,1400.7,422.7,0.925,1.53026,0.00041
3.46,1.295,0.326,688.2,431.3,0.918,1.42422,0.00037
3.41,1.935,0.796,1502.0,539.7,0.786,1.2077,0.00037
8.04,1.244,0.254,1498.4,398.1,0.946,1.58108,0.00037
1.79,1.997,0.602,1284.6,447.7,0.902,1.24278,0.0004
8.04,1.731,0.57,952.2,320.8,0.995,1.5539,0.00034
2.23,1.587,0.678,992.2,568.9,0.734,1.04668,0.00042
1.6,1.996,0.265,1430.6,445.4,0.904,0.71624,0.00029
3.44,1.72,0.262,447.5,413.8,0.933,1.17086,0.00044
8.11,1.504,0.398,1769.5,373.7,0.965,1.58952,0.00037
1.15,1.55,0.341,354.3,332.3,0.99,0.93638,0.00038
4.01,1.695,0.564,1010.5,313.1,0.999,1.4461,0.00039
8.91,1.841,0.393,976.3,475.2,0.872,1.61937,0.00039
3.22,1.129,0.434,1040.5,543.4,0.78,1.20411,0.00038
6.59,1.929,0.834,1346.4,448.5,0.901,1.28018,0.00037
8.0,1.011,0.399,1273.4,563.5,0.745,1.26631,0.00043
4.87,1.097,0.271,492.8,339.1,0.986,1.51043,0.00038
4.6,1.964,0.31,325.7,308.9,1.0,1.28072,0.00041
3.4,1.108,0.433,1030.2,346.5,0.982,1.25383,0.00047
6.83,1.117,0.205,503.7,376.3,0.963,1.52941,0.00038
8.55,1.552,0.471,1351.1,378.2,0.962,1.57175,0.0004
4.23,1.972,0.748,1208.2,319.5,0.996,1.3917,0.0004
7.29,1.211,0.316,439.0,428.7,0.92,1.59122,0.00039
8.79,1.969,0.259,729.6,475.4,0.872,1.43391,0.0004
1.78,1.22,0.476,582.1,492.7,0.852,1.12402,0.00037
8.15,1.955,0.262,1528.0,553.0,0.764,1.45698,0.00043
5.03,1.636,0.465,1126.6,378.2,0.962,1.51525,0.00036
7.92,1.893,0.342,1114.0,599.8,0.66,1.58958,0.00035
2.14,1.613,0.566,423.7,401.7,0.943,1.29273,0.00044
6.45,1.864,0.389,1751.8,443.9,0.905,1.5364,0.00041
4.22,1.489,0.363,564.2,514.9,0.823,1.48287,0.00041
4.04,1.995,0.854,1545.5,337.5,0.987,1.25015,0.00039
4.19,1.991,0.316,1529.9,562.2,0.747,1.33029,0.00036
5.27,1.132,0.391,618.2,475.2,0.872,1.41902,0.00038
5.75,1.725,0.257,1015.6,405.2,0.941,1.34957,0.00036
5.21,1.495,0.526,1779.4,345.2,0.983,1.42928,0.00034
1.71,1.071,0.334,1681.9,590.3,0.686,1.15281,0.00037
7.13,1.378,0.239,1509.9,415.0,0.932,1.50845,0.00035
1.48,1.13,0.357,1340.5,507.9,0.832,1.13872,0.00045
6.15,1.959,0.233,650.3,315.1,0.998,1.17459,0.00042
4.97,1.643,0.52,1792.3,474.9,0.873,1.46359,0.00038
5.86,1.738,0.257,969.2,519.3,0.817,1.39583,0.00039
6.92,1.547,0.687,465.9,420.4,0.927,1.25907,0.00037
3.38,1.467,0.624,907.5,494.5,0.849,1.15715,0.00046
3.77,1.259,0.328,1325.5,545.9,0.776,1.42982,0.00038
7.86,1.61,0.568,656.5,460.9,0.888,1.49331,0.00034
1.16,1.889,0.367,770.6,529.4,0.802,0.89872,0.00033
7.13,1.327,0.29,1061.8,479.5,0.867,1.57695,0.00043
4.91,1.04,0.432,754.2,440.0,0.909,1.20788,0.00042
8.38,1.774,0.754,412.7,389.2,0.953,1.37421,0.00039
5.3,1.994,0.645,658.7,333.1,0.99,1.52106,0.00043
8.57,1.957,0.459,1357.4,518.7,0.817,1.61453,0.00041
1.85,1.694,0.65,1444.7,421.5,0.927,1.18004,0.00037
7.84,1.198,0.494,1720.0,417.1,0.93,1.28403,0.00044
2.09,1.484,0.667,1190.2,587.0,0.694,0.91181,0.0004
1.48,1.599,0.519,1660.3,437.0,0.912,1.16224,0.00041
2.78,1.48,0.441,392.2,300.3,1.003,1.39085,0.00039
4.38,1.185,0.461,682.5,390.7,0.952,1.31481,0.0004
6.49,1.355,0.262,497.3,355.9,0.977,1.52786,0.00039
4.12,1.724,0.236,855.7,474.8,0.873,1.18601,0.00039
1.9,1.366,0.514,1270.0,431.8,0.917,1.17684,0.00041
5.03,1.782,0.253,1739.6,429.8,0.919,1.26578,0.00036
7.08,1.992,0.476,1285.0,423.3,0.925,1.5816,0.00039
1.26,1.863,0.598,508.3,324.1,0.994,1.13994,0.00042
4.0,1.799,0.381,1309.8,363.2,0.972,1.40194,0.00039
1.31,1.477,0.479,1486.1,380.2,0.96,1.12174,0.00036
8.3,1.036,0.37,813.3,568.2,0.736,1.38437,0.00041
8.93,1.126,0.46,316.8,300.5,1.003,1.37473,0.00036
2.41,1.793,0.377,1724.2,552.5,0.765,1.25698,0.00035
1.1,1.492,0.397,789.4,413.5,0.934,1.02154,0.00037
8.07,1.467,0.253,1626.0,541.7,0.783,1.56131,0.00039
8.18,1.746,0.584,756.1,454.2,0.895,1.53595,0.0004
8.42,1.547,0.323,1038.1,339.8,0.986,1.59506,0.00037
6.74,1.716,0.638,850.4,360.0,0.974,1.45879,0.0004
7.89,1.084,0.286,499.6,326.4,0.993,1.59885,0.00036
4.59,1.49,0.501,1243.5,588.5,0.691,1.37612,0.00044
8.79,1.082,0.201,1627.6,541.8,0.783,1.59057,0.00036
6.34,1.633,0.441,981.6,555.8,0.759,1.5482,0.00041
2.8,1.694,0.377,694.6,433.6,0.915,1.32243,0.0004
6.28,1.991,0.865,1270.4,437.6,0.912,1.27658,0.00037
6.81,1.647,0.249,412.3,407.9,0.938,1.4281,0.00038
8.9,1.144,0.314,1070.2,469.9,0.878,1.57874,0.00044
4.38,1.024,0.213,1181.6,357.6,0.976,1.43108,0.00041
8.41,1.094,0.37,879.6,306.8,1.001,1.50256,0.00039
3.18,1.231,0.365,689.0,591.8,0.682,1.36705,0.00041
1.03,1.787,0.506,475.0,381.1,0.959,1.02533,0.0004
7.09,1.192,0.389,1246.0,363.7,0.972,1.49692,0.00038
2.49,1.061,0.4,966.8,302.8,1.002,1.23166,0.00039
5.26,1.9,0.333,1398.1,576.7,0.718,1.46434,0.00044
8.1,1.009,0.302,701.1,334.9,0.989,1.55562,0.00037
4.8,1.037,0.357,609.2,450.8,0.898,1.40297,0.00041
8.86,1.519,0.505,906.7,522.8,0.812,1.50995,0.00036
3.1,1.014,0.391,735.3,510.9,0.828,1.20218,0.00042
1.32,1.954,0.792,1027.3,354.1,0.978,1.08748,0.00048
3.01,1.29,0.379,583.3,545.1,0.777,1.38043,0.00042
5.76,1.488,0.603,617.9,541.4,0.783,1.29267,0.00043
2.09,1.096,0.317,983.6,353.7,0.978,1.27247,0.0004
1.72,1.959,0.288,1653.1,594.2,0.676,0.92638,0.00033
1.28,1.622,0.35,735.7,528.9,0.803,1.00792,0.00034
3.68,1.135,0.233,1530.5,330.9,0.991,1.36236,0.00036
7.5,1.043,0.286,1468.5,535.4,0.793,1.52619,0.00042
1.91,1.29,0.28,642.7,348.1,0.981,1.15078,0.0004
5.03,1.12,0.428,1702.6,586.9,0.695,1.22583,0.0004
4.91,1.087,0.278,723.1,388.2,0.954,1.5064,0.00036
8.28,1.238,0.385,1490.7,528.9,0.803,1.50106,0.00042
5.21,1.349,0.603,1043.2,369.3,0.968,1.15978,0.00043
4.75,1.854,0.206,1393.1,388.4,0.954,1.0313,0.00037
1.59,1.87,0.277,1537.3,391.8,0.951,0.78415,0.00032
7.95,1.737,0.403,415.9,391.6,0.952,1.61415,0.00036
6.59,1.75,0.367,714.6,474.3,0.873,1.56113,0.00041
1.16,1.709,0.598,1146.3,580.5,0.71,1.05772,0.00035
3.75,1.532,0.627,1038.6,367.6,0.969,1.26457,0.0004
2.39,1.077,0.249,1536.2,521.2,0.814,1.27079,0.00038
6.36,1.862,0.502,1204.1,347.3,0.982,1.56501,0.00036
5.85,1.571,0.286,1276.8,588.5,0.691,1.51358,0.00038
4.92,1.924,0.599,439.3,380.9,0.96,1.52178,0.0004
5.7,1.721,0.712,1417.5,504.8,0.836,1.27746,0.00038
7.3,1.075,0.284,538.9,396.0,0.948,1.58144,0.00034
1.47,1.879,0.331,1162.1,300.7,1.003,0.869,0.00032
6.39,1.852,0.75,1091.7,416.0,0.931,1.36468,0.00038
5.12,1.915,0.786,457.8,344.5,0.983,1.36675,0.0004
7.79,1.213,0.447,525.1,467.7,0.881,1.42947,0.00047
8.66,1.499,0.501,1552.7,416.1,0.931,1.51507,0.00038
3.52,1.312,0.403,956.4,496.1,0.847,1.40496,0.00043
5.31,1.854,0.691,567.2,443.4,0.906,1.43145,0.00042
8.14,1.887,0.873,1398.6,434.0,0.915,1.22045,0.00039
7.37,1.042,0.421,1088.1,516.3,0.821,1.26272,0.00044
5.59,1.127,0.384,1311.4,451.2,0.898,1.41626,0.0004
1.8,1.364,0.23,1484.1,533.1,0.796,1.00123,0.0004
5.23,1.103,0.365,1566.9,480.8,0.866,1.40994,0.00042
3.94,1.693,0.394,368.9,360.6,0.974,1.44944,0.00038
5.95,1.216,0.355,1286.2,597.7,0.666,1.46155,0.00039
7.46,1.865,0.818,1597.0,529.2,0.802,1.23896,0.00045
7.79,1.141,0.382,1323.4,380.7,0.96,1.48316,0.00037
3.91,1.929,0.204,1467.4,407.4,0.939,0.90709,0.00036
2.87,1.292,0.323,1486.6,486.7,0.859,1.35376,0.0004
8.47,1.61,0.477,1723.7,577.9,0.715,1.52754,0.00036
3.36,1.457,0.406,439.2,327.1,0.993,1.43756,0.00038
4.03,1.026,0.229,1718.4,334.2,0.989,1.41571,0.0004
8.17,1.262,0.459,886.7,545.2,0.777,1.40549,0.0004
6.92,1.319,0.244,1625.5,322.4,0.995,1.51124,0.00038
3.68,1.145,0.34,307.5,301.1,1.003,1.45282,0.00039
6.46,1.673,0.203,874.1,394.4,0.949,1.24761,0.00038
5.78,1.496,0.265,1262.0,529.6,0.802,1.48247,0.00039
1.43,1.293,0.402,1571.4,452.4,0.897,1.13927,0.00036
4.6,1.254,0.285,513.2,403.8,0.942,1.48691,0.0004
8.98,1.585,0.409,377.7,344.1,0.984,1.63556,0.00036
4.14,1.316,0.582,1342.8,495.8,0.848,1.08968,0.00039
5.21,1.046,0.261,1033.3,569.4,0.733,1.49426,0.00041
4.9,1.141,0.367,300.2,300.1,1.003,1.48828,0.00038
1.17,1.739,0.653,738.3,478.4,0.869,1.07327,0.00041
4.68,1.276,0.498,1279.1,307.8,1.001,1.32526,0.00042
6.99,1.87,0.313,1566.5,593.0,0.679,1.53483,0.00037
1.98,1.095,0.217,1277.3,419.7,0.928,1.11446,0.00038
1.57,1.962,0.573,502.5,367.5,0.969,1.20284,0.00038
3.81,1.803,0.687,1029.3,401.6,0.944,1.35466,0.00042
8.71,1.189,0.438,482.5,320.9,0.995,1.4693,0.00042
6.74,1.035,0.204,1317.6,420.7,0.927,1.53713,0.00039
4.17,1.2,0.491,624.3,363.5,0.972,1.25835,0.0004
6.4,1.384,0.349,489.5,350.2,0.98,1.57565,0.00034
4.17,1.707,0.244,1409.2,384.2,0.957,1.18585,0.00037
1.73,1.482,0.329,1796.0,451.4,0.898,1.11963,0.00037
7.55,1.542,0.647,1282.7,487.2,0.858,1.29179,0.00038
2.78,1.127,0.2,1049.0,412.7,0.934,1.19358,0.00038
3.25,1.812,0.264,1584.8,522.2,0.812,1.14874,0.00035
2.58,1.104,0.245,754.6,405.8,0.94,1.28609,0.00042
7.77,1.695,0.516,1256.3,337.5,0.987,1.56964,0.00042
8.62,1.678,0.736,691.1,406.1,0.94,1.31367,0.0004
4.53,1.064,0.27,1084.3,537.5,0.789,1.46938,0.00044
4.58,1.721,0.54,1194.4,413.4,0.934,1.47722,0.00039
4.6,1.436,0.231,483.1,405.3,0.941,1.33231,0.00039
6.18,1.053,0.217,1507.5,456.3,0.893,1.52464,0.0004
6.8,1.491,0.33,1344.7,342.0,0.985,1.55873,0.00037
3.99,1.432,0.236,1740.2,570.7,0.731,1.34131,0.0004
4.75,1.57,0.417,978.8,337.8,0.987,1.50808,0.0004
3.55,1.504,0.49,1311.2,532.8,0.797,1.37901,0.00047
8.93,1.344,0.555,800.3,589.7,0.688,1.28089,0.00037
1.66,1.772,0.379,1445.7,447.7,0.902,1.08407,0.00037
8.79,1.42,0.609,1408.3,302.2,1.002,1.30758,0.00039
4.2,1.782,0.484,796.4,331.8,0.99,1.48633,0.00038
6.88,1.244,0.248,1612.4,395.4,0.949,1.53972,0.00036
2.25,1.248,0.395,946.8,511.2,0.828,1.28134,0.00043
3.64,1.934,0.604,325.8,313.8,0.998,1.46755,0.00037
6.08,1.852,0.706,689.6,579.9,0.711,1.36587,0.00034
7.68,1.687,0.299,331.0,318.9,0.996,1.52651,0.00038
8.67,1.636,0.456,397.6,325.9,0.993,1.62431,0.00036
3.97,1.511,0.274,423.3,331.5,0.99,1.33564,0.00039
6.51,1.275,0.429,1606.5,458.1,0.891,1.45133,0.00041
5.92,1.296,0.342,652.2,589.8,0.687,1.52477,0.00043
2.34,1.269,0.303,541.1,364.4,0.971,1.28145,0.00036
6.39,1.253,0.296,1103.1,577.7,0.716,1.54724,0.00039
3.27,1.039,0.334,1712.4,375.7,0.963,1.35182,0.00039
5.83,1.665,0.21,586.7,506.8,0.834,1.28926,0.0004
5.48,1.884,0.867,305.1,300.4,1.003,1.23016,0.00043
3.69,1.02,0.366,1354.5,365.5,0.97,1.31982,0.00043
3.16,1.516,0.621,514.2,511.1,0.828,1.21478,0.00039
1.74,1.289,0.441,898.6,376.2,0.963,1.21094,0.00042
3.25,1.602,0.473,1035.8,368.8,0.968,1.41731,0.00044
7.93,1.548,0.38,693.4,354.1,0.978,1.6093,0.00036
4.49,1.951,0.516,660.5,503.7,0.838,1.50584,0.00037
5.78,1.54,0.343,1206.2,484.2,0.862,1.53455,0.00035
2.87,1.923,0.559,858.6,328.7,0.992,1.39282,0.0004
3.92,1.854,0.679,1553.5,583.4,0.703,1.31144,0.00042
1.04,1.162,0.208,723.8,543.6,0.78,0.80566,0.00032
5.8,1.27,0.337,1548.0,575.4,0.721,1.50303,0.00042
7.97,1.473,0.208,939.6,418.0,0.93,1.44363,0.0004
6.24,1.08,0.26,1181.5,534.8,0.794,1.53786,0.00041
4.22,1.505,0.256,349.1,338.9,0.987,1.32184,0.00036
1.14,1.288,0.263,611.5,310.6,1.0,0.87951,0.00031
6.09,1.13,0.214,1080.1,443.3,0.906,1.50716,0.00034
2.09,1.121,0.273,1324.7,339.4,0.986,1.22843,0.0004
3.82,1.896,0.474,1115.6,504.2,0.837,1.45453,0.00038
5.47,1.883,0.256,583.4,457.9,0.891,1.28564,0.00039
2.2,1.145,0.369,425.8,402.8,0.943,1.29732,0.00041
4.66,1.581,0.671,1077.0,555.1,0.76,1.18593,0.00037
1.57,1.655,0.682,775.7,365.2,0.971,1.10667,0.0004
7.07,1.55,0.424,1520.4,441.6,0.908,1.56597,0.00039
6.79,1.201,0.221,564.4,305.6,1.001,1.5201,0.00039
8.78,1.816,0.648,607.4,540.8,0.784,1.48476,0.00035
3.8,1.218,0.364,1546.0,322.3,0.995,1.42733,0.00045
3.42,1.16,0.304,1746.8,336.7,0.988,1.40083,0.00042
2.95,1.186,0.429,306.8,304.4,1.002,1.34012,0.00043
2.72,1.203,0.425,1750.5,424.3,0.924,1.27428,0.00043
4.95,1.722,0.348,1275.3,355.5,0.977,1.45037,0.00035
8.12,1.2,0.386,1373.5,416.8,0.931,1.51009,0.00033
7.54,1.002,0.278,325.5,321.0,0.995,1.58386,0.00038
6.63,1.771,0.388,1275.0,528.9,0.803,1.56595,0.00033
2.59,1.129,0.415,1378.3,473.6,0.874,1.22408,0.00042
7.31,1.263,0.34,949.5,375.8,0.963,1.57717,0.00037
6.1,1.132,0.232,1735.0,504.3,0.837,1.52242,0.00036
7.74,1.778,0.671,716.7,377.2,0.962,1.46892,0.00033
5.42,1.531,0.462,331.4,304.0,1.002,1.54082,0.00037
3.39,1.549,0.68,607.0,484.0,0.862,1.13662,0.0004
3.85,1.227,0.257,1065.7,409.6,0.937,1.39981,0.00041
8.76,1.58,0.476,1733.7,366.4,0.97,1.572,0.00039
8.38,1.347,0.383,618.6,469.8,0.878,1.58555,0.00041
2.49,1.031,0.205,872.2,468.6,0.88,1.22699,0.00042
2.17,1.926,0.625,1212.5,365.8,0.97,1.30492,0.00038
7.24,1.809,0.612,1226.4,408.8,0.938,1.51554,0.00043
5.09,1.112,0.293,1536.7,577.5,0.716,1.4697,0.00039
2.29,1.936,0.888,1767.7,367.7,0.969,1.02416,0.00038
8.88,1.642,0.253,1714.5,468.5,0.88,1.52181,0.00037
3.42,1.509,0.599,1477.0,441.9,0.907,1.25262,0.00038
8.39,1.305,0.211,547.7,520.8,0.814,1.56219,0.00039
6.56,1.778,0.672,487.2,344.1,0.984,1.46463,0.00039
6.08,1.506,0.582,702.6,573.3,0.725,1.33011,0.00041
6.71,1.082,0.216,439.0,406.0,0.94,1.55468,0.00046
1.37,1.669,0.526,1311.6,313.9,0.998,1.14744,0.00039
2.9,1.962,0.293,832.3,515.6,0.822,1.11583,0.00037
3.1,1.849,0.851,1498.0,397.4,0.947,1.06129,0.00039
7.7,1.456,0.331,505.7,490.9,0.854,1.60763,0.00039
8.85,1.236,0.253,613.1,469.5,0.879,1.61846,0.00036
2.75,1.909,0.274,1278.6,595.6,0.672,1.1281,0.00034
8.01,1.679,0.435,1467.0,482.9,0.863,1.59303,0.00037
4.77,1.874,0.517,1215.1,355.0,0.977,1.50882,0.00036
7.92,1.254,0.294,1441.1,555.3,0.76,1.58096,0.00038
7.38,1.214,0.293,1114.6,437.0,0.912,1.58172,0.00035
5.59,1.889,0.322,1215.1,519.2,0.817,1.44839,0.00036
8.01,1.509,0.504,1468.0,509.0,0.831,1.48625,0.00037
4.12,1.94,0.441,1549.0,560.4,0.751,1.45969,0.00039
8.69,1.296,0.427,1496.9,557.9,0.755,1.46457,0.00042
8.84,1.66,0.306,1689.1,430.0,0.919,1.57661,0.00038
2.77,1.978,0.736,518.9,341.1,0.985,1.34779,0.00042
7.67,1.827,0.42,1074.2,441.3,0.908,1.59672,0.00036
4.16,1.445,0.425,1487.9,324.7,0.994,1.46178,0.00041
4.16,1.715,0.574,1719.2,558.1,0.755,1.3879,0.00041
6.39,1.601,0.218,1046.6,341.4,0.985,1.31572,0.00038
5.26,1.941,0.399,619.1,329.2,0.992,1.47379,0.00048
4.67,1.638,0.398,364.0,353.4,0.978,1.50644,0.00038
5.06,1.662,0.386,1199.7,430.5,0.918,1.50623,0.00039
4.25,1.072,0.458,370.4,313.1,0.999,1.20037,0.00044
5.94,1.974,0.638,505.6,368.6,0.968,1.54105,0.00042
1.53,1.677,0.417,974.6,502.2,0.84,1.14127,0.00042
2.35,1.622,0.516,639.4,387.7,0.955,1.33422,0.00043
2.07,1.047,0.422,674.7,427.1,0.921,1.11334,0.00041
3.1,1.23,0.45,856.6,335.9,0.988,1.32001,0.00039
6.06,1.33,0.237,894.0,404.3,0.941,1.47711,0.00037
7.23,1.967,0.756,831.9,579.6,0.712,1.3816,0.00043
3.57,1.248,0.517,1219.3,358.4,0.975,1.20267,0.00045
7.73,1.506,0.346,1565.4,481.2,0.865,1.58933,0.00037
1.57,1.268,0.468,1260.0,507.6,0.832,1.11305,0.00047
7.14,1.631,0.364,623.7,530.8,0.8,1.59201,0.00039
6.93,1.733,0.35,1207.9,362.8,0.972,1.54157,0.00039
3.04,1.708,0.215,927.5,591.5,0.683,1.07573,0.00038
7.02,1.127,0.289,514.0,511.3,0.828,1.57296,0.00039
2.39,1.15,0.48,536.2,532.7,0.797,1.07831,0.00045
5.38,1.311,0.552,1773.0,551.3,0.767,1.16788,0.00046
6.55,1.391,0.32,732.7,477.4,0.87,1.57138,0.00042
6.72,1.547,0.484,1127.7,575.3,0.721,1.48695,0.00036
3.02,1.136,0.413,1629.6,572.8,0.726,1.21265,0.00037
3.62,1.867,0.674,806.3,372.0,0.966,1.39884,0.00042
5.23,1.836,0.755,1355.9,408.8,0.938,1.3165,0.00036
7.08,1.962,0.87,592.5,445.0,0.904,1.28785,0.00038
5.02,1.234,0.306,892.7,371.9,0.966,1.51141,0.00039
1.64,1.955,0.377,1509.0,301.8,1.003,0.98013,0.00037
1.41,1.758,0.472,321.6,312.3,0.999,1.13401,0.00038
7.49,1.939,0.606,978.6,304.1,1.002,1.57184,0.00036
7.4,1.242,0.339,853.2,342.0,0.985,1.58107,0.00033
3.6,1.833,0.323,1675.2,421.7,0.926,1.27666,0.00038
1.07,1.399,0.544,678.4,569.1,0.734,0.97596,0.00037
3.26,1.261,0.27,569.8,375.0,0.964,1.35606,0.0004
6.88,1.876,0.531,998.5,440.6,0.909,1.57358,0.00035
2.51,1.206,0.406,1224.8,476.9,0.87,1.28361,0.00042
4.19,1.996,0.515,1122.9,548.1,0.772,1.48057,0.00034
5.13,1.937,0.717,1046.9,482.3,0.864,1.40887,0.00041
2.48,1.819,0.58,1280.8,480.0,0.867,1.3319,0.00043
8.08,1.365,0.388,620.7,547.2,0.774,1.56604,0.00036
4.19,1.501,0.306,848.9,419.3,0.928,1.41954,0.00038
5.38,1.256,0.317,371.7,357.8,0.975,1.54137,0.00041
2.87,1.875,0.755,468.2,417.8,0.93,1.27888,0.00043
5.1,1.739,0.494,1424.8,462.6,0.886,1.51011,0.00044
5.41,1.783,0.229,301.2,300.7,1.003,1.1962,0.00037
1.77,1.332,0.508,771.8,542.8,0.781,1.12705,0.0004
1.4,1.652,0.304,685.0,529.0,0.802,0.9505,0.00032
2.71,1.186,0.286,831.0,316.4,0.997,1.3283,0.00036
3.73,1.838,0.742,457.4,426.7,0.922,1.31719,0.00037
3.54,1.594,0.701,915.3,523.0,0.811,1.1131,0.00041
4.34,1.21,0.447,1569.1,331.2,0.991,1.3466,0.0004
3.52,1.559,0.41,1305.9,580.8,0.709,1.42138,0.00043
2.59,1.246,0.221,511.1,382.5,0.958,1.16156,0.00038
5.51,1.77,0.201,421.4,404.6,0.941,1.13081,0.00037
7.38,1.887,0.805,1795.2,385.4,0.956,1.31476,0.00037
3.87,1.305,0.238,1015.4,426.6,0.922,1.34243,0.00042
7.84,1.418,0.326,595.2,327.1,0.993,1.60506,0.00037
5.9,1.132,0.387,1724.9,477.0,0.87,1.40438,0.00041
5.1,1.591,0.376,604.1,426.2,0.922,1.52124,0.00037
5.56,1.534,0.445,1129.2,333.7,0.989,1.52964,0.00039
7.01,1.168,0.437,1367.5,338.6,0.987,1.39623,0.00037
7.9,1.912,0.357,1165.4,401.9,0.943,1.54835,0.00037
4.43,1.128,0.262,1154.4,481.4,0.865,1.46705,0.00035
5.41,1.304,0.298,975.9,464.9,0.884,1.52249,0.0004
2.94,1.779,0.698,1317.7,535.4,0.793,1.23114,0.00041
1.52,1.933,0.849,356.3,331.4,0.99,1.07103,0.00046
5.76,1.649,0.462,1279.7,439.1,0.91,1.53559,0.00039
3.45,1.96,0.212,325.4,311.5,0.999,0.85027,0.00032
6.16,1.769,0.626,1783.1,559.7,0.752,1.40649,0.00039
3.18,1.135,0.414,1753.1,402.9,0.943,1.27981,0.00045
2.71,1.99,0.405,1605.7,313.8,0.998,1.22879,0.0004
4.95,1.116,0.433,524.0,347.5,0.982,1.3408,0.00039
7.4,1.452,0.645,430.7,354.4,0.978,1.27443,0.00038
8.82,1.533,0.521,624.5,529.7,0.801,1.50382,0.00036
6.31,1.554,0.409,630.8,560.1,0.751,1.55695,0.00032
5.78,1.402,0.252,1594.4,355.2,0.977,1.45006,0.00038
8.73,1.195,0.266,664.0,598.0,0.665,1.60654,0.00034
5.67,1.791,0.373,1092.7,342.4,0.985,1.49813,0.00045
7.61,1.06,0.376,1087.4,473.9,0.874,1.41521,0.00045
4.97,1.833,0.651,1009.8,577.8,0.716,1.38769,0.00038
8.17,1.247,0.393,1781.9,565.9,0.74,1.46992,0.0004
5.54,1.616,0.473,901.5,351.8,0.979,1.53452,0.00042
6.04,1.859,0.255,1465.3,356.9,0.976,1.28786,0.00037
4.03,1.7,0.603,727.1,313.0,0.999,1.42795,0.00043
2.92,1.896,0.319,1580.1,461.3,0.887,1.17428,0.00038
8.61,1.852,0.278,370.4,354.7,0.977,1.47306,0.00045
7.58,1.905,0.425,476.7,453.0,0.896,1.60239,0.0004
7.18,1.543,0.592,1592.0,511.6,0.827,1.36444,0.00041
4.92,1.209,0.435,823.9,400.2,0.945,1.39664,0.00043
8.75,1.806,0.732,1146.3,400.7,0.944,1.39894,0.00042
2.99,1.222,0.538,1662.2,450.7,0.899,1.03327,0.00045
6.57,1.512,0.515,1300.7,507.4,0.833,1.45721,0.0004
3.55,1.984,0.473,390.5,389.9,0.953,1.4252,0.00035
6.81,1.349,0.357,1131.7,442.2,0.907,1.56471,0.00039
4.13,1.285,0.388,925.1,376.2,0.963,1.45699,0.00039
2.83,1.752,0.516,1437.8,469.0,0.879,1.37265,0.00034
4.26,1.716,0.307,1756.6,509.6,0.83,1.37563,0.00039
4.32,1.922,0.275,1768.5,502.8,0.839,1.23991,0.00038
1.26,1.81,0.372,1376.0,460.4,0.888,0.94107,0.00035
4.31,1.383,0.61,320.4,310.7,1.0,1.20617,0.0004
4.55,1.622,0.66,1009.2,513.2,0.825,1.26673,0.00043
6.93,1.983,0.868,1571.3,471.1,0.877,1.26227,0.00042
6.52,1.358,0.584,493.7,334.9,0.989,1.28829,0.00037
5.94,1.79,0.792,750.1,458.7,0.89,1.23865,0.00042
8.81,1.302,0.253,976.6,473.4,0.874,1.60468,0.0004
1.46,1.645,0.318,1314.3,482.0,0.864,0.97653,0.00041
5.89,1.998,0.219,365.0,322.5,0.995,1.09105,0.00035
1.53,1.053,0.314,375.4,303.3,1.002,1.18524,0.00035
1.26,1.227,0.281,1520.9,558.7,0.754,1.02552,0.00033
5.37,1.485,0.435,1265.8,406.2,0.94,1.5131,0.00035
5.76,1.565,0.541,1659.5,431.2,0.918,1.44838,0.00045
7.53,1.174,0.509,1515.5,326.9,0.993,1.23201,0.00037
3.99,1.774,0.46,724.3,556.7,0.757,1.47284,0.00035
3.43,1.053,0.243,578.6,364.4,0.971,1.39824,0.00038
5.92,1.831,0.693,1657.8,423.0,0.925,1.40411,0.00043
2.27,1.803,0.609,603.2,527.9,0.804,1.30025,0.00042
1.58,1.732,0.72,1246.1,536.3,0.791,1.03791,0.00038
