,Enrichment,Pitch,FuelRad,FuelTemp,ModTemp,ModDens,Keff,Std_dev,time_taken
4384,1.16,1.494,0.476,996.1,506.5,0.834,1.08295,0.00088,15.818653
4385,6.07,1.21,0.289,1552.3,365.6,0.97,1.53416,0.0009,12.007876
4386,5.41,1.062,0.319,827.5,390.5,0.952,1.48892,0.00091,13.313666
4387,3.89,1.805,0.482,1141.7,404.8,0.941,1.45699,0.00083,11.640511
4388,3.7,1.838,0.628,1678.5,571.7,0.729,1.35317,0.0009,12.263705
4389,4.46,1.153,0.453,405.3,333.5,0.989,1.32407,0.00079,15.147532
4390,5.46,1.243,0.473,539.5,557.2,0.756,1.31866,0.00098,15.228507
4391,3.84,1.792,0.704,831.2,410.7,0.936,1.32933,0.00099,12.713887
4392,2.53,1.961,0.238,483.1,400.5,0.944,0.83623,0.00069,18.627863
4393,1.09,1.192,0.345,1658.9,430.7,0.918,1.02508,0.00088,17.369973
4394,5.14,1.621,0.562,1401.0,427.5,0.921,1.43465,0.00087,11.63765
4395,1.73,1.727,0.699,719.2,391.1,0.952,1.14847,0.00097,14.199888
4396,5.72,1.97,0.636,1784.2,303.8,1.002,1.50496,0.00082,10.455568
4397,5.72,1.12,0.336,746.3,409.5,0.937,1.50244,0.00094,13.321296
4398,2.47,1.918,0.636,1563.1,408.8,0.938,1.3261,0.00101,12.210925
4399,8.01,1.421,0.333,613.6,549.1,0.771,1.60211,0.00085,11.889274
4400,5.54,1.7,0.505,1438.3,427.1,0.921,1.51374,0.00086,11.29785
4401,7.87,1.281,0.458,633.5,441.8,0.907,1.45729,0.00084,13.053057
4402,2.61,1.433,0.582,741.9,561.3,0.749,1.142,0.00098,16.248841
4403,5.61,1.889,0.317,474.4,560.9,0.75,1.46762,0.00095,13.206259
4404,4.26,1.403,0.397,747.0,365.1,0.971,1.48144,0.00084,12.351293
4405,3.43,1.356,0.479,944.8,558.1,0.755,1.31094,0.00092,14.193385
4406,5.75,1.854,0.509,468.8,424.6,0.924,1.55463,0.00091,11.207821
4407,7.24,1.978,0.211,1380.0,523.1,0.811,1.24204,0.00081,15.429523
4408,2.35,1.416,0.362,1324.8,389.9,0.953,1.29201,0.00089,13.909277
4409,5.85,1.057,0.39,972.2,465.0,0.884,1.34978,0.00085,15.287975
4410,5.14,1.417,0.523,1521.4,578.4,0.714,1.31019,0.00098,13.958983
4411,7.29,1.872,0.735,739.8,569.9,0.732,1.36264,0.0009,12.590592
4412,2.86,1.341,0.338,1257.5,591.8,0.682,1.3561,0.00096,14.037157
4413,2.33,1.614,0.562,1362.9,364.6,0.971,1.29362,0.0009,12.3881
4414,5.99,1.195,0.249,590.3,397.5,0.947,1.52873,0.00089,12.483819
4415,8.74,1.491,0.548,1508.6,392.3,0.951,1.45015,0.00083,11.730948
4416,6.17,1.083,0.413,1718.5,370.3,0.967,1.33053,0.00095,14.719022
4417,3.33,1.079,0.411,573.8,441.1,0.908,1.27001,0.00095,16.481081
4418,2.86,1.484,0.23,1708.3,499.9,0.842,1.13128,0.0008,17.332048
4419,8.46,1.533,0.495,571.9,468.5,0.88,1.54101,0.0009,11.16836
4420,1.68,1.236,0.482,744.8,448.5,0.901,1.11889,0.00102,16.79776
4421,6.83,1.921,0.795,726.3,472.5,0.875,1.34602,0.00071,12.499526
4422,7.26,1.358,0.356,573.9,477.3,0.87,1.5803,0.00085,11.906164
4423,3.05,1.011,0.375,1519.6,322.3,0.995,1.25628,0.00092,15.704398
4424,5.86,1.636,0.481,1467.4,399.2,0.946,1.5214,0.00087,11.414616
4425,8.34,1.955,0.698,1123.6,512.2,0.826,1.47284,0.00091,11.751758
4426,4.1,1.504,0.578,458.5,464.0,0.885,1.34082,0.00098,14.519071
4427,1.36,1.032,0.404,429.2,553.3,0.763,1.01539,0.00097,20.43696
4428,4.49,1.914,0.605,1353.2,371.4,0.966,1.4749,0.00091,10.918269
4429,2.62,1.346,0.301,1087.0,325.5,0.993,1.28224,0.00082,14.385253
4430,4.04,1.739,0.468,1247.9,326.6,0.993,1.46343,0.00098,11.245473
4431,7.43,1.469,0.326,1628.3,346.6,0.982,1.5701,0.00082,11.347012
4432,4.47,1.473,0.582,1466.0,326.3,0.993,1.31593,0.00091,13.06896
4433,6.9,1.785,0.418,1585.5,447.4,0.902,1.56683,0.00087,11.084608
4434,2.66,1.468,0.534,645.3,383.6,0.958,1.31159,0.00086,13.646265
4435,4.76,1.893,0.214,701.4,580.8,0.709,1.17578,0.00085,17.314247
4436,6.97,1.847,0.331,742.3,537.8,0.789,1.53924,0.00081,12.085596
4437,7.85,1.194,0.474,312.2,470.7,0.877,1.36391,0.00083,14.462581
4438,3.84,1.37,0.405,407.5,498.7,0.844,1.45014,0.00087,13.561157
4439,6.28,1.967,0.392,712.1,340.3,0.986,1.50574,0.00088,11.181408
4440,4.93,1.567,0.57,456.2,489.3,0.856,1.40758,0.00101,13.033658
4441,4.37,1.371,0.264,1239.2,329.0,0.992,1.39037,0.00088,12.625156
4442,8.98,1.435,0.504,454.6,394.2,0.95,1.5144,0.00093,12.095141
4443,2.0,1.694,0.544,1289.5,444.3,0.905,1.26901,0.00087,13.251215
4444,5.98,1.614,0.544,675.9,515.3,0.822,1.46722,0.00091,12.183494
4445,1.34,1.138,0.368,998.7,418.4,0.929,1.12231,0.00096,16.868399
4446,7.26,1.212,0.436,357.6,309.2,1.0,1.47404,0.00081,12.789984
4447,1.4,1.178,0.464,502.3,564.3,0.743,1.0272,0.00082,18.638532
4448,6.65,1.535,0.522,912.2,416.5,0.931,1.48692,0.00087,11.323282
4449,1.45,1.801,0.698,417.4,400.3,0.945,1.1512,0.00096,14.22076
4450,1.89,1.433,0.253,453.2,370.5,0.967,1.01272,0.00085,17.21727
4451,8.02,1.463,0.572,773.9,440.1,0.909,1.39494,0.00085,13.494802
4452,4.48,1.591,0.345,1143.2,407.0,0.939,1.45159,0.00088,12.66923
4453,3.08,1.464,0.328,1265.1,419.7,0.928,1.34644,0.00092,13.503593
4454,6.66,1.354,0.427,522.6,594.5,0.675,1.46787,0.00081,13.204249
4455,2.67,1.301,0.392,1573.9,440.1,0.909,1.33628,0.00093,13.968664
4456,8.43,1.522,0.4,1306.9,471.6,0.876,1.59189,0.00083,10.825316
4457,3.6,1.784,0.434,1008.7,596.1,0.671,1.43559,0.00098,12.798415
4458,3.61,1.329,0.334,1355.0,397.4,0.947,1.42005,0.00092,12.922825
4459,1.67,1.528,0.453,1012.5,378.2,0.962,1.21112,0.00092,13.97813
4460,1.23,1.014,0.358,1542.8,498.4,0.844,1.03746,0.00095,18.881843
4461,1.29,1.55,0.285,1037.5,385.4,0.956,0.86358,0.00065,18.691949
4462,1.85,1.991,0.612,1323.0,462.7,0.886,1.25284,0.00094,13.037712
4463,1.35,1.035,0.301,893.7,399.0,0.946,1.11847,0.00086,16.8133
4464,6.09,1.267,0.488,825.7,324.6,0.994,1.38004,0.00092,13.531804
4465,6.32,1.816,0.452,1762.6,568.5,0.735,1.54428,0.00082,11.345974
4466,5.56,1.231,0.374,1443.1,514.3,0.823,1.4635,0.00084,12.933179
4467,5.77,1.57,0.52,1485.3,536.3,0.791,1.44227,0.00089,11.906979
4468,5.04,1.687,0.427,912.3,549.8,0.769,1.51489,0.00082,11.54861
4469,1.55,1.386,0.364,834.8,525.2,0.808,1.16628,0.00086,16.21481
4470,1.25,1.704,0.318,1057.8,565.6,0.741,0.92956,0.00082,19.167356
4471,7.02,1.207,0.486,1760.2,444.5,0.905,1.28523,0.00088,15.209353
4472,1.04,1.033,0.401,1492.6,593.9,0.677,0.88748,0.001,20.44466
4473,6.25,1.178,0.462,324.9,443.4,0.906,1.35625,0.00083,14.885683
4474,3.77,1.623,0.454,1023.1,417.7,0.93,1.45054,0.00081,12.271286
4475,4.54,1.474,0.2,742.3,349.5,0.981,1.18594,0.00082,15.30379
4476,2.32,1.665,0.542,1410.2,430.3,0.918,1.3045,0.00102,13.127578
4477,8.36,1.187,0.337,1329.9,357.2,0.976,1.56604,0.00089,11.487162
4478,6.46,1.513,0.312,1339.5,482.0,0.864,1.54004,0.00082,11.789911
4479,2.3,1.416,0.417,394.2,464.2,0.884,1.32858,0.00097,14.432352
4480,6.68,1.351,0.463,1568.5,409.1,0.937,1.45594,0.00082,12.232087
4481,3.68,1.3,0.445,794.1,442.2,0.907,1.38081,0.00082,13.70207
4482,8.14,1.449,0.406,1099.6,496.3,0.847,1.56673,0.0008,11.735528
4483,4.15,1.264,0.368,726.8,505.8,0.835,1.45198,0.00087,13.839537
4484,2.15,1.144,0.387,715.7,375.8,0.963,1.26769,0.00097,15.029935
4485,1.05,1.813,0.268,1191.7,469.5,0.879,0.63561,0.00065,21.950242
4486,3.86,1.251,0.442,1798.8,539.7,0.786,1.30273,0.00082,15.255233
4487,6.2,1.393,0.337,1326.0,591.0,0.684,1.531,0.00083,12.463293
4488,3.68,1.544,0.333,1515.9,445.9,0.903,1.39273,0.00092,13.726554
4489,1.49,1.397,0.528,571.4,441.1,0.908,1.13276,0.00095,15.90262
4490,5.93,1.302,0.385,655.1,499.8,0.843,1.51343,0.00088,12.971862
4491,5.04,1.669,0.218,770.2,586.7,0.695,1.31746,0.0008,16.199596
4492,1.37,1.538,0.508,1431.4,346.1,0.983,1.14121,0.00101,14.085681
4493,5.44,1.059,0.301,1741.2,397.8,0.947,1.4837,0.00088,13.653701
4494,7.52,1.821,0.445,490.9,541.6,0.783,1.60117,0.00081,11.228532
4495,4.73,1.631,0.409,622.7,409.1,0.937,1.50705,0.00082,11.543348
4496,6.34,1.334,0.301,435.0,568.3,0.735,1.56531,0.00083,12.937407
4497,2.45,1.404,0.37,504.9,305.4,1.001,1.32868,0.00085,13.370062
4498,2.38,1.364,0.424,951.4,308.3,1.0,1.32336,0.00084,13.192099
4499,8.93,1.15,0.431,1436.3,532.4,0.797,1.35908,0.00084,14.182603
4500,4.19,1.938,0.39,1423.9,398.0,0.946,1.39442,0.0009,12.449924
4501,8.88,1.272,0.498,1514.0,392.5,0.951,1.3702,0.00107,13.385977
4502,5.47,1.462,0.431,817.6,439.1,0.91,1.51465,0.00089,12.634436
4503,1.36,1.031,0.335,1686.3,363.1,0.972,1.10798,0.00085,17.073408
4504,8.71,1.966,0.305,1294.5,337.1,0.988,1.47225,0.00077,11.181093
4505,5.8,1.642,0.203,336.8,369.7,0.968,1.21618,0.001,14.723935
4506,8.7,1.756,0.692,806.7,439.7,0.91,1.41784,0.0008,12.040243
4507,2.16,1.382,0.564,524.6,395.8,0.948,1.16704,0.00095,15.654579
4508,1.15,1.816,0.717,1670.3,303.2,1.002,1.04726,0.00099,13.916007
4509,7.62,1.079,0.329,989.7,386.5,0.955,1.52512,0.0008,12.862533
4510,3.68,1.714,0.653,1366.1,459.7,0.889,1.31576,0.00089,12.58843
4511,8.04,1.331,0.333,1332.3,478.2,0.869,1.58264,0.00082,11.661688
4512,1.48,1.301,0.523,1432.5,391.3,0.952,1.05964,0.00097,15.954825
4513,1.58,1.058,0.399,834.5,339.0,0.987,1.1233,0.00103,16.992514
4514,6.32,1.42,0.22,1504.7,352.3,0.979,1.39717,0.00079,12.953528
4515,2.78,1.608,0.506,575.2,572.5,0.727,1.35008,0.00095,13.259079
4516,5.94,1.616,0.326,1720.9,370.4,0.967,1.49674,0.00075,11.840804
4517,5.97,1.401,0.43,784.9,566.8,0.738,1.48128,0.00095,12.683721
4518,1.35,1.494,0.598,1179.7,523.0,0.811,1.02728,0.00106,15.290376
4519,7.85,1.241,0.314,420.2,536.3,0.791,1.59043,0.00093,12.511254
4520,7.53,1.116,0.305,746.6,346.0,0.983,1.57259,0.00094,12.56446
4521,2.31,1.678,0.654,868.6,547.4,0.773,1.18995,0.00083,14.06327
4522,2.99,1.597,0.593,576.5,470.9,0.877,1.31433,0.00092,13.281525
4523,3.18,1.263,0.356,1073.0,368.2,0.969,1.39709,0.00091,13.440229
4524,3.65,1.952,0.339,621.6,330.9,0.991,1.25501,0.00101,13.149659
4525,2.61,1.228,0.439,973.2,364.1,0.971,1.28956,0.00091,14.476811
4526,1.25,1.046,0.349,1050.0,376.2,0.963,1.09084,0.00091,17.28739
4527,4.64,1.881,0.748,1336.7,312.2,0.999,1.35013,0.00087,11.344576
4528,5.0,1.096,0.409,1342.7,386.0,0.956,1.33441,0.00094,14.47163
4529,2.58,1.913,0.231,1595.1,595.4,0.673,0.96896,0.00075,19.929085
4530,6.45,1.498,0.482,1014.4,481.1,0.865,1.49428,0.00071,12.117375
4531,4.45,1.403,0.316,1297.0,578.6,0.714,1.47059,0.0008,13.049307
4532,1.56,1.311,0.462,942.1,404.8,0.941,1.16723,0.00094,14.961216
4533,6.11,1.995,0.214,797.8,357.3,0.976,1.0935,0.00091,15.338532
4534,8.57,1.897,0.496,815.7,383.2,0.958,1.61236,0.00074,10.277137
4535,5.54,1.078,0.319,641.9,599.5,0.661,1.44727,0.00083,14.482651
4536,5.72,1.056,0.394,1604.3,530.7,0.8,1.2933,0.00096,15.806095
4537,5.0,1.991,0.272,1009.8,391.3,0.952,1.21821,0.00084,14.716611
4538,2.04,1.374,0.539,1156.4,420.2,0.928,1.16401,0.00099,15.24769
4539,1.41,1.493,0.502,572.9,554.0,0.762,1.14573,0.00091,15.347494
4540,2.72,1.26,0.387,375.5,364.5,0.971,1.37243,0.00086,14.00563
4541,1.21,1.954,0.541,1055.9,395.5,0.948,1.07468,0.0008,14.659322
4542,4.65,1.906,0.436,361.1,399.6,0.945,1.48928,0.00083,11.591231
4543,6.8,1.04,0.405,395.7,563.0,0.746,1.29802,0.00096,16.920095
4544,7.82,1.072,0.373,881.3,434.9,0.914,1.4451,0.00085,13.615745
4545,8.58,1.501,0.358,519.5,473.7,0.874,1.61959,0.00083,11.51056
4546,7.68,1.415,0.459,1488.9,543.9,0.779,1.47244,0.00086,12.246429
4547,8.05,1.119,0.355,1316.4,358.2,0.975,1.5125,0.00082,12.240067
4548,3.22,1.12,0.412,353.1,408.5,0.938,1.32041,0.00095,15.625484
4549,1.14,1.805,0.528,467.6,457.1,0.892,1.08262,0.00081,15.389236
4550,3.01,1.852,0.579,1637.6,592.2,0.681,1.34504,0.00102,12.817077
4551,2.35,1.71,0.477,474.9,339.9,0.986,1.33215,0.00077,12.87347
4552,8.27,1.859,0.719,1146.0,483.2,0.863,1.41478,0.00078,11.487532
4553,5.81,1.359,0.256,448.1,596.5,0.67,1.52999,0.00084,13.672897
4554,1.48,1.066,0.353,1397.4,414.5,0.933,1.13644,0.00082,16.886113
4555,4.84,1.699,0.569,458.1,509.8,0.83,1.45894,0.00102,12.569731
4556,1.98,1.896,0.327,1140.5,567.9,0.736,1.08337,0.00086,17.678896
4557,7.89,1.451,0.417,535.2,536.8,0.791,1.56259,0.0008,12.523457
4558,5.49,1.058,0.3,799.6,540.2,0.785,1.48417,0.00089,14.523483
4559,6.97,1.274,0.356,806.7,584.4,0.701,1.52184,0.00092,12.755121
4560,8.44,1.973,0.756,1188.4,481.6,0.865,1.42985,0.00096,10.964398
4561,8.69,1.477,0.375,1760.8,468.6,0.88,1.58989,0.0009,11.25211
4562,2.08,1.814,0.201,1628.4,470.5,0.877,0.70139,0.00072,21.419368
4563,7.6,1.839,0.422,1137.1,354.9,0.977,1.58233,0.00089,10.811723
4564,5.96,1.425,0.549,1684.0,577.5,0.716,1.28389,0.00091,14.173273
4565,8.85,1.347,0.32,708.1,536.3,0.791,1.61179,0.00069,11.821176
4566,6.16,1.896,0.559,985.0,310.4,1.0,1.54978,0.0009,10.466645
4567,3.45,1.931,0.777,347.3,485.1,0.861,1.29955,0.00091,12.919955
4568,3.18,1.625,0.671,1121.2,527.8,0.804,1.18131,0.00101,14.694785
4569,8.79,1.346,0.366,1388.9,533.8,0.795,1.5673,0.0008,11.751111
4570,4.45,1.74,0.469,1070.2,565.3,0.741,1.48081,0.00089,12.100686
4571,8.24,1.26,0.506,1427.1,493.5,0.851,1.31305,0.00089,14.352972
4572,1.56,1.207,0.324,359.0,370.6,0.967,1.17202,0.00078,16.075472
4573,2.88,1.525,0.595,608.1,589.2,0.689,1.19793,0.00092,14.514505
4574,8.36,1.731,0.475,1688.0,529.6,0.802,1.57149,0.00083,11.01188
4575,1.66,1.509,0.27,816.3,445.3,0.904,0.97711,0.00084,18.567876
4576,3.5,1.012,0.347,1659.3,433.4,0.916,1.31738,0.00103,15.666908
4577,7.99,1.995,0.393,878.5,544.0,0.779,1.59077,0.00083,10.939579
4578,3.91,1.002,0.343,1760.1,435.2,0.914,1.33231,0.00092,15.843631
4579,4.38,1.516,0.548,820.1,455.1,0.894,1.38793,0.00074,13.53138
4580,1.12,1.926,0.515,600.8,339.9,0.986,1.03097,0.00088,14.355339
4581,4.4,1.739,0.449,1569.3,550.9,0.767,1.47496,0.00097,12.120848
4582,4.7,1.813,0.412,534.8,476.2,0.871,1.49536,0.0009,12.137987
4583,4.82,1.97,0.329,1382.1,398.8,0.946,1.34231,0.00078,13.201434
4584,7.78,1.779,0.249,630.2,336.7,0.988,1.39372,0.00079,12.541577
4585,7.82,1.227,0.363,558.2,545.1,0.777,1.53368,0.00081,12.635101
4586,6.87,1.824,0.446,1742.4,313.3,0.999,1.56014,0.00078,10.485373
4587,1.73,1.762,0.506,967.6,480.1,0.867,1.22617,0.00094,14.08593
4588,1.23,1.184,0.324,451.2,547.5,0.773,1.09172,0.00086,18.34405
4589,5.5,1.999,0.724,1127.7,418.3,0.929,1.44268,0.00092,11.448131
4590,4.86,1.483,0.485,403.5,517.2,0.819,1.46007,0.00085,12.923561
4591,4.46,1.768,0.468,453.3,504.0,0.837,1.5042,0.00099,12.004013
4592,1.53,1.333,0.544,380.0,357.1,0.976,1.10029,0.00083,16.242478
4593,6.41,1.006,0.353,1237.2,312.7,0.999,1.41763,0.001,13.858516
4594,8.84,1.748,0.467,808.2,405.2,0.941,1.61323,0.00078,10.444208
4595,2.39,1.007,0.346,466.5,357.2,0.976,1.28822,0.00096,16.064516
4596,2.45,1.387,0.532,1337.4,487.9,0.857,1.19974,0.00096,14.639771
4597,8.45,1.47,0.423,1171.4,361.0,0.973,1.58137,0.00088,10.657811
4598,3.03,1.594,0.466,1695.8,330.8,0.991,1.38585,0.00088,12.383477
4599,3.29,1.772,0.629,1086.9,559.5,0.752,1.32584,0.00093,13.115206
4600,1.51,1.583,0.457,424.7,328.7,0.992,1.18223,0.0008,13.935619
4601,2.05,1.266,0.34,714.7,462.4,0.886,1.2682,0.00094,15.442692
4602,2.76,1.617,0.212,1766.0,413.6,0.933,0.94444,0.00082,18.297236
4603,5.79,1.721,0.621,351.0,336.9,0.988,1.4797,0.00081,11.401006
4604,3.66,1.421,0.506,1721.0,432.1,0.917,1.3432,0.00095,13.22118
4605,8.52,1.964,0.401,1169.3,405.8,0.94,1.58527,0.00082,10.402556
4606,4.24,1.825,0.608,776.3,470.5,0.877,1.44289,0.00089,12.220363
4607,8.48,1.63,0.27,1461.3,555.0,0.76,1.56179,0.00071,12.454884
4608,7.38,1.319,0.49,1089.7,587.4,0.693,1.33992,0.00087,14.747655
4609,7.41,1.902,0.612,1394.5,503.0,0.839,1.51903,0.00085,10.720714
4610,7.91,1.795,0.681,488.0,398.9,0.946,1.46815,0.00089,11.795683
4611,2.98,1.121,0.313,786.9,370.5,0.967,1.38063,0.00083,14.334565
4612,8.12,1.752,0.634,1120.6,310.0,1.0,1.49024,0.0008,11.086994
4613,7.43,1.727,0.414,466.0,592.7,0.68,1.59262,0.00083,12.29997
4614,4.04,1.557,0.225,1518.8,517.1,0.82,1.23849,0.00081,16.568307
4615,2.91,1.752,0.351,474.2,337.2,0.987,1.26997,0.00099,13.709725
4616,3.61,1.544,0.554,666.2,447.6,0.902,1.37111,0.00078,13.373551
4617,6.69,1.071,0.327,1709.2,545.6,0.776,1.45249,0.00085,14.355925
4618,3.08,1.694,0.474,1313.5,498.3,0.845,1.39355,0.00094,12.538708
4619,2.59,1.307,0.467,524.1,572.9,0.726,1.25441,0.00092,15.961431
4620,4.27,1.311,0.276,1061.1,514.8,0.823,1.44517,0.00082,14.533277
4621,4.11,1.731,0.316,905.9,455.9,0.893,1.36298,0.00098,14.001176
4622,6.78,1.035,0.399,625.2,467.2,0.881,1.3361,0.00095,15.710644
4623,8.54,1.48,0.553,1406.9,343.8,0.984,1.4424,0.00085,11.863475
4624,1.77,1.121,0.43,700.8,464.1,0.884,1.13035,0.00088,17.270661
4625,4.81,1.526,0.428,908.7,412.2,0.935,1.50224,0.00094,12.070502
4626,1.66,1.481,0.443,1188.1,575.9,0.72,1.19563,0.00085,15.963631
4627,7.82,1.805,0.276,953.1,366.9,0.969,1.45066,0.0008,13.319746
4628,5.08,1.057,0.387,678.5,312.7,0.999,1.38223,0.00089,15.19867
4629,5.66,1.09,0.359,813.3,323.8,0.994,1.46635,0.00091,13.437936
4630,2.4,1.075,0.376,889.4,318.1,0.997,1.27315,0.0009,14.73666
4631,1.59,1.545,0.406,619.5,393.2,0.95,1.17166,0.00082,14.6179
4632,1.48,1.718,0.486,1664.3,578.8,0.713,1.15829,0.00095,15.861406
4633,5.13,1.478,0.395,1733.4,489.1,0.856,1.49899,0.00083,12.681263
4634,3.55,1.644,0.476,1588.9,323.4,0.994,1.42717,0.00084,11.731728
4635,2.53,1.851,0.395,953.8,543.9,0.779,1.28717,0.00088,14.47412
4636,3.32,1.116,0.276,346.8,434.9,0.914,1.41103,0.00078,14.486764
4637,8.5,1.568,0.446,878.3,468.5,0.88,1.58565,0.00083,10.882865
4638,8.28,1.861,0.432,380.3,305.4,1.001,1.60776,0.00091,10.123216
4639,5.5,1.121,0.209,1049.2,546.4,0.775,1.48617,0.00096,14.612337
4640,2.91,1.185,0.45,749.5,507.0,0.833,1.2335,0.00103,16.055932
4641,4.89,1.02,0.37,492.4,418.6,0.929,1.37225,0.00098,15.520213
4642,6.91,1.837,0.638,1762.9,398.1,0.946,1.48204,0.00084,11.412008
4643,1.41,1.42,0.291,467.9,509.2,0.83,1.02077,0.00068,18.666671
4644,3.41,1.932,0.45,1331.6,425.4,0.923,1.39344,0.00086,12.521109
4645,7.02,1.319,0.356,1424.1,494.0,0.85,1.54617,0.00093,11.844941
4646,1.25,1.04,0.359,808.3,513.2,0.825,1.06944,0.00105,18.110166
4647,1.52,1.599,0.619,402.7,436.3,0.913,1.14684,0.00082,14.910755
4648,2.41,1.441,0.47,1253.2,496.9,0.846,1.2968,0.00086,13.654392
4649,2.7,1.06,0.219,900.4,534.7,0.794,1.29095,0.00074,16.528952
4650,8.65,1.269,0.487,1008.5,495.2,0.848,1.37477,0.00087,14.565535
4651,4.58,1.805,0.285,1460.1,511.0,0.828,1.33313,0.00086,14.507422
4652,1.2,1.263,0.451,993.2,510.9,0.828,1.05816,0.00084,16.892935
4653,4.03,1.676,0.222,348.5,519.9,0.816,1.18369,0.00083,17.13111
4654,8.12,1.668,0.405,896.7,578.7,0.714,1.59328,0.00076,10.832596
4655,4.77,1.658,0.606,1622.6,487.8,0.857,1.37032,0.00104,12.812901
4656,4.49,1.567,0.373,1592.4,344.0,0.984,1.46613,0.00084,12.117976
4657,3.63,1.839,0.707,1098.8,472.0,0.876,1.3175,0.00092,12.905144
4658,5.37,1.258,0.411,1392.4,509.1,0.83,1.42635,0.00095,13.1824
4659,1.28,1.055,0.318,1423.1,344.7,0.983,1.09218,0.00093,16.743053
4660,6.97,1.445,0.432,1116.2,468.7,0.879,1.53211,0.00081,11.803574
4661,3.04,1.946,0.423,1754.2,317.8,0.997,1.3069,0.00088,12.356657
4662,5.12,1.061,0.276,1591.7,443.6,0.906,1.4869,0.00098,13.644722
4663,3.56,1.168,0.444,1778.8,377.8,0.962,1.2661,0.00096,15.059127
4664,5.62,1.062,0.422,674.8,598.9,0.663,1.20912,0.00096,17.767528
4665,4.51,1.001,0.326,1362.2,547.0,0.774,1.36342,0.00087,15.277857
4666,4.21,1.097,0.323,1756.1,378.4,0.961,1.4311,0.00084,13.753885
4667,2.24,1.394,0.337,539.8,457.5,0.892,1.27882,0.00104,15.240754
4668,7.41,1.698,0.595,865.6,486.5,0.859,1.47554,0.00074,11.443383
4669,4.4,1.196,0.454,1438.0,338.8,0.987,1.32102,0.00096,13.968881
4670,5.16,1.74,0.45,1589.1,425.0,0.923,1.51331,0.00087,11.339649
4671,8.85,1.751,0.506,625.1,406.8,0.939,1.60316,0.00089,10.249988
4672,2.39,1.758,0.645,359.2,367.1,0.969,1.31333,0.00088,12.716049
4673,2.25,1.681,0.49,1123.5,533.8,0.795,1.3048,0.00092,13.435075
4674,1.25,1.225,0.387,1575.3,480.9,0.866,1.08633,0.00094,16.585569
4675,2.53,1.783,0.705,1532.3,573.9,0.724,1.16417,0.00104,14.021274
4676,3.59,1.381,0.323,1008.3,448.2,0.901,1.41535,0.00094,13.958308
4677,4.79,1.341,0.282,719.3,429.8,0.919,1.47514,0.0008,13.459705
4678,3.72,1.481,0.564,970.2,459.3,0.89,1.31095,0.00091,13.861865
4679,5.28,1.48,0.543,507.7,361.9,0.973,1.43122,0.00079,12.669211
4680,3.99,1.465,0.254,1117.8,516.9,0.82,1.34754,0.00083,14.945992
4681,2.97,1.73,0.273,456.1,518.5,0.818,1.17911,0.00092,16.755792
4682,2.92,1.042,0.34,918.0,321.7,0.995,1.34493,0.00088,14.080699
4683,8.05,1.921,0.46,990.3,579.6,0.712,1.59932,0.00081,10.694686
4684,8.14,1.068,0.339,604.6,314.9,0.998,1.53412,0.00075,12.161922
4685,8.52,1.602,0.523,1665.7,332.1,0.99,1.53292,0.00094,11.255882
4686,8.12,1.92,0.742,355.0,494.9,0.849,1.44519,0.00088,11.743229
4687,1.8,1.612,0.405,1030.6,591.3,0.684,1.22208,0.00096,15.488354
4688,6.28,1.806,0.444,1403.9,339.2,0.986,1.54965,0.00094,10.563121
4689,1.6,1.438,0.496,1749.6,397.8,0.947,1.16969,0.00096,14.595047
4690,8.72,1.197,0.395,504.5,404.8,0.941,1.52546,0.00097,12.906174
4691,4.95,1.254,0.46,935.3,566.2,0.74,1.32055,0.0008,15.049153
4692,8.58,1.619,0.206,1125.8,375.7,0.963,1.38019,0.00092,13.386682
4693,6.72,1.854,0.68,1370.5,532.5,0.797,1.41248,0.00083,11.562684
4694,8.76,1.976,0.495,1226.9,544.6,0.778,1.60712,0.00091,10.259016
4695,6.48,1.534,0.277,838.5,599.3,0.661,1.54312,0.00084,13.009449
4696,8.36,1.681,0.672,691.7,416.2,0.931,1.40407,0.00097,12.44077
4697,7.05,1.515,0.393,933.6,407.4,0.939,1.5776,0.00081,11.329711
4698,8.54,1.584,0.402,1665.6,540.4,0.785,1.58472,0.00078,11.132957
4699,8.01,1.572,0.615,760.6,578.3,0.715,1.34569,0.00099,13.585749
4700,3.86,1.524,0.399,966.5,342.4,0.985,1.45251,0.00091,12.09179
4701,8.29,1.666,0.508,1675.2,371.3,0.966,1.55874,0.00082,10.718293
4702,7.71,1.483,0.432,382.6,523.8,0.81,1.56467,0.00078,11.854328
4703,4.44,1.658,0.4,1109.7,380.5,0.96,1.47544,0.00083,11.924864
4704,3.67,1.304,0.388,409.0,324.3,0.994,1.45129,0.00094,13.051844
4705,8.39,1.519,0.464,662.8,467.0,0.881,1.5608,0.00095,11.388394
4706,3.59,1.685,0.585,1271.6,519.2,0.817,1.36032,0.0009,12.292226
4707,6.43,1.966,0.671,576.8,418.1,0.93,1.5139,0.00075,10.763328
4708,4.58,1.74,0.35,892.1,569.4,0.733,1.46966,0.00094,12.599038
4709,8.72,1.318,0.521,1492.4,494.6,0.849,1.33902,0.00097,13.679332
4710,6.69,1.202,0.322,872.7,429.3,0.919,1.55484,0.00095,12.157606
4711,5.93,1.951,0.502,410.3,302.9,1.002,1.55963,0.0008,10.450395
